"s.2"	"s.8"	"s.43"	"s.61"	"s.66"	"s.68"	"s.70"	"s.71"	"s.72"	"s.79"	"s.116"	"s.130"	"s.145"	"s.148"	"s.149"	"s.150"	"s.174"	"s.191"	"s.197"	"s.209"	"s.214"	"s.225"	"s.240"	"s.276"	"s.277"	"s.279"	"s.282"	"s.299"	"s.308"	"s.318"	"s.323"	"s.325"	"s.350"	"s.391"	"s.402"	"s.456"	"s.460"	"s.511"	"s.525"	"s.557"
"prt5210"	NA	NA	4.71249697307208	5.78425283344556	5.60323643731142	5.75462993035993	5.11563287051216	3.50978390373981	6.73486776544529	2.81937476011787	4.22724390700458	5.19565202804506	1.26095702216009	5.42206865543411	5.07023662833071	2.26144375563138	NA	4.3530851796934	3.30036500587314	1.55591733899423	NA	0.974982335608408	NA	4.08878751760513	NA	0.131951302493724	4.57162785634985	6.29070323074722	2.28752792084335	5.91760433993315	5.56719496248345	6.28925159412283	3.07193506998345	NA	4.5122175156188	6.55276903619633	7.6942032362679	4.5205311475099	9.86733625697804	4.04550243701894
"prt5211"	NA	0.27322395321465	-0.698279082285285	0.980665627203104	NA	0.278498052764798	0.810197476720493	1.78258798227926	-1.13697642232853	-1.337510144756	-0.903125674433357	0.836554121412889	-0.947244318140679	-0.763540012947025	1.75574056594373	-0.0494341390009955	2.55477130467118	-0.830013732839104	-1.19577736690469	2.08485444788677	4.03286144375732	0.257907767498692	1.56458773272038	-0.00963813918144751	-0.235427883741939	-2.17497715459119	-0.728401618763367	-0.656675235723766	-1.40155697171502	NA	NA	2.06974382611046	1.42176885834852	2.36151147964946	-0.836644946891335	-0.182153464810945	1.9737230036889	NA	-1.49048719429068	2.10178941465049
"prt5212"	0.769327965202384	-2.93367074414783	-2.04341887773989	-6.75320881839026	NA	NA	0.261787835506149	NA	0.0901544016774575	NA	-4.59623897301236	-4.2891819976976	-2.21933964690267	1.45780369311534	-3.74185393248595	2.76578138915601	2.20829220528045	0.11115421216797	-2.51669498391586	NA	-1.16978385378813	NA	-0.772875927987345	NA	-3.60311664597182	NA	-0.234552934767728	-6.40609429661587	-3.15019271194974	-1.83736465789203	2.5673275197326	-5.04094076999435	-3.40045090829368	-0.492417603185593	-2.2533753842086	-1.61544451948972	-2.26669331117329	-3.77871383326577	NA	-0.167544442998944
"prt5213"	6.17865166230545	NA	-6.31668242024477	-0.917770226936181	-5.68672290243826	-4.0729371766482	2.34415635419759	4.48661189676191	3.00619152012501	-1.87050433312443	0.432189646934959	0.380590589037936	NA	4.04477285749849	-0.0658716680169125	-2.44044687603793	-1.4930479624065	-3.32909170817603	1.84974186551004	5.88998461348381	NA	2.21371906370213	NA	-0.488480581634505	2.2685787838383	-1.91385651020447	NA	-1.03807599122281	NA	-0.261525114366998	-5.11022638567453	3.41114125254385	NA	5.39632220899349	-0.365848719874008	-1.08265297957542	-1.67733119454571	2.84760136150833	0.301020410919692	-2.27891897413892
"prt5214"	-1.95344538330559	-2.22080716616781	-2.28104911412695	-1.17842961747027	1.65886561565797	NA	-0.356632530365682	NA	NA	NA	0.622531040477874	0.600366374996127	-0.770720262377251	NA	NA	1.23297691715523	0.475098478318551	-0.204367214024278	1.95820420471448	-1.06703335203834	-2.19018011390488	1.80154595180662	-0.889655127298157	-2.07485684664973	-0.687631119608741	0.469663705695409	0.329953382488764	0.120205915232226	0.957845532643179	0.80138983712611	-1.31571170219117	NA	NA	-2.58414068568056	0.569848226802782	1.05997314823064	1.72434782201659	-2.73395264637803	NA	1.91770411133146
"prt5215"	-1.33394316721033	NA	-6.59565195561479	-6.61506709919387	1.5553444451529	NA	-2.35221508457085	-2.05254427904417	NA	NA	-0.52006754904527	-2.81071359092771	NA	NA	NA	-0.976063542964302	NA	NA	-3.26310345112145	-0.338148822041232	NA	-6.13831024991186	-2.0726178334442	-0.212466807257588	-0.922920022839182	NA	2.62487734005687	-6.93445334136059	1.68944039946339	NA	-4.80151712853722	-3.98376033664303	NA	NA	-1.09289308018576	-0.619619595124878	NA	-4.29819683500436	-0.360670495191086	-1.32801708195211
"prt5216"	0.948268837782225	2.13013250730415	1.79083189215718	4.05092931340198	2.57135870186924	2.54832143814661	3.68435401501062	0.48181870201813	6.08559979378615	1.71429388944562	3.79949751558716	1.38662312093272	2.47445148298109	1.01097751212242	0.459567096469859	NA	2.38255690704912	1.07295105920536	4.00110599256898	1.90123289920431	-2.51641159503212	0.101997975737332	NA	3.153540872056	NA	1.60606393664896	1.71937831316344	2.93686705244605	1.64362336266629	2.58087031129174	-0.712145664073667	1.9065233061293	0.982131784479791	4.30748480313099	NA	1.4552632218657	0.395205648220789	1.63693399182867	-0.568361489400525	3.79271212119648
"prt5217"	-0.725726200355846	-1.01326359764842	0.363456711922647	0.0257718555292168	-0.994330332324891	2.18710784979744	5.63457421890363	2.15316082819491	1.94581163431807	1.34162334567795	0.181294591462609	NA	1.94869672902861	2.19083546761417	NA	3.78167938584216	NA	-0.315087307934947	3.54998224206626	-0.698443360942932	2.795951247504	3.46189791181565	1.19759383726268	-1.89339041683993	-0.666832347398748	-0.88670640560013	2.38350352899787	-1.59773213069814	2.77294132728191	0.621227570413349	1.35942610146213	1.4505813531862	-0.808097186420484	-1.93022035984177	1.77597429334882	3.35300027132947	2.27295593649172	1.96317097714752	0.844575279711119	2.3118934854735
"prt5218"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.79593494575202	NA	-2.05229790904807	NA	NA	-3.52936460650551	NA	NA	-3.94450472800877	-5.22602722842846	-3.35602912066559	NA	-3.89554008017434	NA	-1.78566922429772	-2.86634082158689	NA	NA	NA	NA	-3.01255950314679	-5.29561613918812	NA	-2.77612002252376	-3.28709667184878	-5.09072961172697	NA	-3.92590482445283	-4.85078707833814	-3.09143474655938	NA
"prt5219"	0.554410100372091	1.76195120508078	-2.54695078099134	-1.95763439053897	-1.70857911864713	-0.317197661402747	2.19259484353088	1.34421751066701	-6.1295207818172	2.61877408131497	1.90528944509469	NA	-1.62301123624922	-1.10575093095865	-0.971896670217713	-1.06114168514916	-0.0898319885917184	0.740101758341807	2.19481724921451	0.244229683350466	-4.48949607560375	0.425938109235556	2.8785513414885	-2.61714649111574	NA	0.933424326134773	2.47210051226828	-4.78978807081954	-2.6003790071865	4.10098776875999	2.39974434485374	0.580245107883651	4.81537533876798	-0.634751686015055	NA	-2.55181107694408	-0.574236424414539	0.0645158715301214	NA	1.42820788970757
"prt5220"	3.10113459683173	3.34320560797211	1.49672904156286	NA	1.47253267078549	NA	-0.989433235855765	NA	1.34401424924862	1.74002991287334	-1.56319358338853	1.1976458003883	3.51493738784267	2.36695493641128	2.99355842171979	4.81886547171289	3.31840425749463	2.14055834501991	2.12783903375011	2.73765225855594	1.10964982060439	1.20900371851085	2.2219315058397	1.32864830166321	0.659417388028131	1.95946450240909	2.52785084421203	1.19007232232321	-0.656958835918718	NA	0.573967547169487	1.28244950723011	1.73799649234382	-0.307058991531334	2.8401608515085	-1.56350307331408	1.44730070371862	2.15997915024228	1.43317803266391	3.24882134215782
"prt5221"	NA	-1.63521979711528	-2.23316563143622	NA	-2.13289701557364	-3.01501177031364	-2.11324115229518	NA	NA	-1.57418834675623	-1.64103217327057	-3.2722883337554	-2.35651625040246	-2.6095829240083	-2.21970755412992	-2.46116218628709	NA	NA	-2.039687857953	NA	-1.69396155143873	-1.89727102075728	-2.3811229322316	NA	-1.3348128172857	NA	-2.0483192594507	NA	NA	-3.11634552647307	NA	NA	-1.6831568457839	-1.2748419067214	NA	-2.32175461719744	-3.88523478850659	NA	-1.58125304155984	-2.32090837547346
"prt5222"	-0.805887505251054	0.275003933678482	-2.86918513727497	1.18917060970921	0.80637697668957	-0.879309737868711	0.98266931055377	2.35194696871571	4.58886199968704	0.703349215246396	NA	1.46207744246624	0.366293802881108	-0.781388553241009	2.87394234725842	NA	0.74199410051918	1.80273719827332	1.08504816225164	0.166900501521802	2.76976796152557	0.606305400067236	1.88175951448584	NA	0.60508124971504	-0.988617293170693	2.75652747193279	2.44728274290086	1.43669422238844	-0.893026025430774	-1.22476027609992	NA	0.592394173885499	2.6749105226084	0.147022507587315	NA	4.323308441587	0.407673546477601	2.9927954600372	-0.714565451618067
"prt5223"	NA	-0.774126808637192	0.0428712716222589	0.197149901395428	-0.631021766535644	NA	1.23716333951356	-1.17936745130561	-0.601177402440027	0.377376737488734	0.944899733951579	-0.276069479802449	0.681098743665249	-0.147495797240099	-0.233990624212507	-1.76424502391463	0.211923720556538	1.02472077743519	-0.155331919986876	0.574379447460054	1.67887964222193	1.02541152857045	0.13903538511751	1.20567266834841	1.11872969938909	0.749030562744292	-0.0416490743345606	1.03076707482426	0.49960433201771	NA	0.145568624529335	3.09277704915962	2.33238114382183	NA	1.12007738346583	0.210885314768896	-0.22207392509889	0.3456226185367	-0.644448673348216	0.597818651961571
"prt5224"	2.02467665684192	1.21580318984547	NA	1.34021525000407	0.147687780233263	-1.43926603509209	-0.0118509310789154	-1.56961995272262	-7.15902548088271	0.888229279679606	-2.78364395391366	-6.12461540829627	-2.55262063375058	NA	-1.9713389558177	-2.36812872978276	NA	0.910288258592462	-1.02002739624703	-1.13771513217025	-1.76464192298564	-0.813138780451911	-1.76820029953231	NA	-0.320202090798808	1.89355357356611	-2.0617198357635	-4.09080776875018	NA	-0.0771129662423644	-1.04415153247807	-2.71250784288285	NA	0.401644631091965	0.112584539023638	1.17912689426047	-2.13180513140417	NA	NA	-1.64242614141588
"prt5225"	2.22685156988918	4.20011203296996	2.23898664541242	3.19601960680982	6.16107874152261	3.80423428154943	1.74579626197992	3.13710530380244	1.59312470240042	3.57357307246035	NA	1.73029977977148	2.78537299027149	3.78651684992114	1.96182786645531	3.20034110115846	0.954746973867559	5.94855234780738	3.00456165114344	4.34981760225113	4.80219874632766	3.07117359510814	4.15860262521275	4.82110313288191	4.30806516930031	3.20350351494132	1.98816990480039	2.62498592307139	0.592883205752095	3.7081844346403	1.86847506771929	3.9563951252041	NA	4.26685814223293	2.91414759382857	3.9808077012587	1.86206421402932	NA	NA	2.59725038733464
"prt5226"	NA	-5.08228779254472	NA	NA	NA	NA	-2.38091324836466	NA	-3.09432919445942	-1.26194038979941	-0.98947621698498	NA	NA	-2.18971871674215	-4.14554448896868	-4.17912193089469	-0.796467055284004	-0.133876829438745	-3.50559119464044	-3.37143715955484	-0.93744316888352	NA	NA	-0.244935261703088	NA	-0.924051382505451	-3.42770385249706	NA	-1.72213837246375	-4.01359123340678	-2.10813603245155	-0.728969290156918	-1.81462757533162	NA	NA	-0.410611307082935	NA	NA	-1.32156508125638	NA
"prt5227"	-0.418244015734988	4.64481388209528	1.52471346976658	1.60304282680134	2.31031854806754	3.72808382979976	2.72436817373384	3.10760307616706	3.33091478251222	2.6548752786827	2.89070870608361	2.12236120831449	2.75451884470154	2.68313786528531	NA	NA	3.14510029182456	1.71557591764549	0.925412109462397	2.41859397833976	-0.2388996748898	1.29903330177615	2.28372709270902	3.82323569963296	2.53560038958816	2.37145386835546	2.39070105254148	2.25910508392782	3.38232975063333	NA	0.740600016501764	1.20084057571248	3.94293782788363	3.98894631975752	3.08366812068328	NA	1.61454536303345	1.97899970144829	3.2814276820628	2.71520043559613
"prt5228"	2.53321509752941	-0.452951388508292	2.42721028843986	4.1198978428138	3.87093676056169	1.59049890552242	3.94303954000038	-0.903592996152225	0.0297873668053616	1.83554536057152	1.5589810033346	0.333361875411636	NA	NA	NA	3.16614070731985	6.33911646666749	1.26087699268925	2.17995876039737	0.784871144863558	3.19877916938055	0.152583477244189	NA	4.10271441534156	3.12026650604765	3.13045498244953	-0.484298017699853	NA	-0.99410912019427	3.24513603612913	0.653214874046914	0.929060053573181	1.89909583936136	2.5856274571948	3.71971044543386	1.18658630649074	2.71506593934117	1.3150638516794	2.23227198014382	2.14615256917709
"prt5229"	NA	0.950941438605651	-0.748830181323175	5.11722585970566	2.46048845274981	-0.128113095938532	7.03748995523159	NA	1.17425174864754	NA	4.88882747511395	3.59704656432705	7.19724819796876	3.47369788443566	8.08824730015893	7.00778123999427	2.24688822831856	1.63871733407502	-3.36390000878988	-0.385639643399424	6.74118786268717	-7.83431337337084	0.145513127690145	0.254173468882769	0.10137223638571	9.39614840746042	0.0633750117129592	5.42710598304892	0.877422217445591	2.11619647402023	NA	-0.965686515185509	1.16922672994946	NA	-3.6275432883006	-0.699707193843168	2.2809034011044	NA	2.50073091335935	NA
"prt5230"	-0.146976207297249	10.7476377200594	NA	13.3876207895556	6.3841666326664	NA	0.872426591501875	8.71073627670214	11.6400155264686	12.4918076688898	NA	15.8886853417781	15.20466496789	0.55366685987565	15.1402532744839	1.33550443793314	1.52860915592728	4.89012697417667	14.0741443201816	11.0276984659896	NA	5.359665011316	NA	16.702318293918	19.4024481813132	-3.30846769978397	-13.1209946684637	-2.59634642716225	13.1272871616277	NA	NA	NA	9.97998664476533	2.73093457606867	6.19525113838205	NA	NA	5.66380345619582	8.90706221921481	3.90646299733248
"prt5231"	5.63846688239521	7.56511083893426	NA	-0.477372332995594	-1.54764970670722	-0.113078299396843	5.29655842859152	NA	-0.454402283522568	-1.59573593419736	2.05024919790272	0.226764317872845	2.80307314145259	4.18577334549668	NA	1.33108041248101	5.76031731560032	0.790945488688011	-7.65316922542679	2.00966329412279	-0.147698726008227	NA	4.35293568548859	0.968162636624889	-1.1262182596333	-0.792491865672574	-1.87293646649034	3.05295413061724	2.83806683924908	NA	-4.35230048895551	4.33027913316949	1.56997849240888	1.86370884442204	1.93464163596527	-1.56251991141109	4.6877513404144	-1.9192653267245	7.52558341712547	-0.835790668274451
"prt5232"	-0.114814458089721	NA	2.06340920899087	4.07273036824373	1.03689222313577	1.08997039509253	-0.027371569921501	3.41298175739439	0.543699520743479	0.929736188086708	-1.68367934637848	0.261738602558769	4.54186199469735	0.699374627863416	-0.111016034493247	1.78161359690631	1.70129252718446	0.458786994930125	NA	2.39642319015626	0.967373104230213	NA	-0.0233457686127494	0.177318270350175	0.13202893167512	3.88051738230409	4.14764560970498	-0.0863004642703946	1.06494225154923	0.187902417935525	3.05718217687077	0.435664609718644	-0.890402743754463	2.61987473007228	NA	1.53488483840258	0.594399066390131	NA	1.11587788297176	2.33660457868793
"prt5233"	-0.277488259791183	NA	-3.22334705902874	1.4748944883832	-1.50756120778218	NA	0.532637619459318	-2.3289286910464	-1.16636662745793	0.930940179817096	-2.72217781956556	0.560468812624214	-1.40057382797179	-2.03378021161868	-1.15193404670273	NA	0.792018445035173	-2.40197100943213	0.125240375914793	0.274831411851785	-1.99776084973818	-0.527990708564426	-0.67857389522039	-1.33572400210585	0.156826662481577	-1.48087594170682	-2.26800633057172	0.852642226208585	-2.01908010325155	NA	-1.1292810363756	-0.345153664683917	NA	NA	NA	0.921112558146432	0.777424657834876	-2.04636493941033	NA	-0.600118443118701
"prt5234"	NA	NA	NA	NA	-2.42402285724944	NA	NA	-4.98402932826994	-1.71442449696651	-6.22414789794854	NA	-4.81446730648053	NA	-5.84445295288605	NA	NA	NA	NA	NA	-4.01182871672995	NA	NA	NA	NA	NA	NA	-4.9416353795497	NA	-5.11688189189919	-4.35247136485804	NA	-5.38165079707071	-4.46509822154573	-4.19319960711354	-2.08535230776253	NA	-6.56804460009198	NA	-5.23985724106817	NA
"prt5235"	-2.00739176311659	-2.10007279908877	NA	-3.52928015564807	1.44950135863428	-2.77911838587376	NA	-0.187435434903233	2.41877817675255	-0.467984977561323	-0.792260323797563	-2.99074550952474	-1.11944915380387	-0.982537942750449	-0.71239646920761	-0.973133147034502	NA	-3.21458322535148	NA	-0.68585636009478	-2.9456263450346	-0.50360459663317	-1.18871472016711	-1.61973337437825	-0.81773038173361	-1.03476397879844	-2.76766252474961	-1.05869928502952	-1.77735875412936	-2.46053821260439	0.865803320879938	-3.71755447343148	NA	-1.69144635757448	-1.14783784886936	-2.69593415331135	NA	NA	NA	-2.10555291547629
"prt5236"	1.81874740701052	-0.460694212233394	0.646416835428334	0.752680337244653	0.21550354327867	0.0168796179768005	0.980767178395765	0.383084671609762	1.17156048286547	2.06427889630361	-0.306790726475032	2.12761412354348	2.30767860749729	NA	NA	1.51666117230539	-0.126194482558089	2.51597133464302	2.42948179512404	0.80848635803381	1.40726945756087	0.333142354318253	1.34633783042926	1.06499152200435	1.54986184740684	1.57889171090679	1.36888594246245	2.70752438652163	NA	NA	2.60340945472156	NA	1.33633763577999	1.00797487558671	0.366161190693455	-0.159812409149677	1.58028990933396	1.62927016279288	0.677172072793122	0.810496526640294
"prt5237"	-1.72639907473514	-0.591762673007822	-0.354302227269654	1.92418947497707	-1.69833202943348	5.36944679349531	NA	-2.24835775637013	0.045165246489131	0.342099650960317	3.88166446171914	3.58640133442898	-2.48361237132064	4.66498127982994	8.93689552272535	-1.70198483360619	NA	3.73442940956342	NA	-2.16569455250258	NA	0.668020156434263	NA	-4.63731830995689	0.308449495008214	1.06715231908427	NA	0.298402550526725	2.10830543150754	-4.55206981783186	NA	NA	-3.37211448319514	2.86242237869453	-1.03709590183925	-1.8450555565966	NA	-2.08220014808529	-5.03196613947229	0.685170751644341
"prt5238"	NA	NA	NA	NA	-3.42166409823587	-4.85221629995104	NA	NA	-2.12204737347506	NA	NA	-3.33797859457374	-5.36002043123056	NA	-1.98768609123264	NA	NA	-4.92668114668383	NA	-6.79649476793176	NA	-1.97329285595488	-6.47080825563192	-2.91803146906331	NA	NA	-2.58253683327169	-4.08346079444139	-2.77686182901328	NA	-2.24493772349364	-2.76681903615507	-3.41689995731695	-3.40330992013792	-1.65732782201711	-5.69464395654197	NA	NA	-2.75401220979677	NA
"prt5239"	NA	NA	NA	-0.210878392879702	NA	NA	-1.77690233508388	-2.30625149132213	NA	NA	NA	NA	NA	-1.14068119166826	-2.20895613817409	-2.08157565666858	-6.32575579073678	-4.59747788899465	-3.48716608517164	NA	NA	-1.7793425461313	NA	NA	-5.24408694471381	-2.96691085926944	-0.222124615207343	NA	NA	NA	NA	NA	NA	-4.73921582159222	-0.556965093838542	NA	NA	NA	-4.43480778984567	-3.30061273977706
"prt5240"	2.50426664624815	2.96930581642843	NA	2.63905613815686	2.92312550577326	5.12757318018182	3.36774322672908	3.85571596572715	3.2624152628953	1.66522773707076	2.49072106118999	2.93096482176156	2.95238386589323	2.92153048450514	3.75712662553947	3.72248344574972	7.76973632799898	5.90023202470281	4.05393703772792	NA	3.61394892185743	NA	5.36268019326209	5.37409176750125	4.32677064626395	3.40777642223668	1.73924552721894	5.18275108650321	4.8345897317896	2.35942312120663	4.56607013428569	0.885481957884258	2.99083764718763	4.09630659519738	NA	5.64652810092791	4.96777098492775	2.94434580430671	4.18821656321461	3.95760326513455
